s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 2.5220000E+000,-1.8231373E-003, 2.2310984E-003, 3.2298851E-004, 1.2311801E-004, 1.0000000E+000, 3.7000000E+001, 5.0254267E-001, 5.7604653E-009, 0.0000000E+000, 1.2362651E-004
 2.5260000E+000,-1.7696125E-003, 2.2428807E-003, 3.3615253E-004, 1.2015409E-004, 1.0000000E+000, 3.6500000E+001, 5.0117250E-001, 7.5990560E-009, 0.0000000E+000, 1.2359820E-004
 2.5320000E+000,-1.7167746E-003, 2.2550613E-003, 3.4911261E-004, 1.1523653E-004, 1.0000000E+000, 3.6000000E+001, 4.9904105E-001, 8.7422710E-009, 0.0000000E+000, 1.2356939E-004
 2.5360000E+000,-1.6645542E-003, 2.2676125E-003, 3.6193862E-004, 1.0851890E-004, 1.0000000E+000, 3.6000000E+001, 4.9645066E-001, 7.1877386E-009, 0.0000000E+000, 1.2354008E-004
 2.5420000E+000,-1.6130564E-003, 2.2806141E-003, 3.7466872E-004, 9.9710055E-005, 1.0000000E+000, 3.6000000E+001, 4.9259076E-001, 5.3909143E-009, 0.0000000E+000, 1.2351017E-004
 2.5460000E+000,-1.5622033E-003, 2.2940345E-003, 3.8736963E-004, 8.9104450E-005, 1.0000000E+000, 3.6000000E+001, 4.9144602E-001, 4.8891722E-009, 0.0000000E+000, 1.2347968E-004
 2.5520000E+000,-1.5120992E-003, 2.3079624E-003, 4.0010414E-004, 7.6564820E-005, 1.0000000E+000, 3.6000000E+001, 4.9528855E-001, 6.4479436E-009, 0.0000000E+000, 1.2344851E-004
 2.5560000E+000,-1.4626582E-003, 2.3223599E-003, 4.1292904E-004, 6.5428479E-005, 1.0000000E+000, 3.6000000E+001, 4.9934511E-001, 8.5423805E-009, 0.0000000E+000, 1.2341671E-004
 2.5620000E+000,-1.4139805E-003, 2.3373229E-003, 4.2592823E-004, 6.9991580E-005, 1.0000000E+000, 3.6000000E+001, 5.0096443E-001, 9.5202908E-009, 0.0000000E+000, 1.2338415E-004
 2.5660000E+000,-1.3659723E-003, 2.3528054E-003, 4.3914163E-004, 7.6555741E-005, 1.0000000E+000, 3.6000000E+001, 5.0165695E-001, 9.9370534E-009, 0.0000000E+000, 1.2335091E-004
 2.5720000E+000,-1.3187271E-003, 2.3689083E-003, 4.5266825E-004, 8.3834836E-005, 1.0000000E+000, 3.6000000E+001, 5.0072268E-001, 9.2467870E-009, 0.0000000E+000, 1.2331687E-004
 2.5760000E+000,-1.2721439E-003, 2.3855757E-003, 4.6652585E-004, 9.1357160E-005, 1.0000000E+000, 3.6000000E+001, 4.9947144E-001, 8.4153795E-009, 0.0000000E+000, 1.2328213E-004
 2.5820000E+000,-1.2263064E-003, 2.4029107E-003, 4.8082188E-004, 9.8689018E-005, 1.0000000E+000, 3.6000000E+001, 4.9937569E-001, 8.3424149E-009, 0.0000000E+000, 1.2324659E-004
 2.5860000E+000,-1.1811083E-003, 2.4208474E-003, 4.9554951E-004, 1.0543568E-004, 1.0000000E+000, 3.6000000E+001, 5.0061015E-001, 9.1149619E-009, 0.0000000E+000, 1.2321034E-004
 2.5920000E+000,-1.1366215E-003, 2.4394880E-003, 5.1081869E-004, 1.1104536E-004, 1.0000000E+000, 3.7000000E+001, 5.0326024E-001, 5.5586218E-009, 0.0000000E+000, 1.2317331E-004
 2.5960000E+000,-1.0927366E-003, 2.4587562E-003, 5.2659860E-004, 1.1527570E-004, 1.0000000E+000, 3.7000000E+001, 5.0449463E-001, 6.0997307E-009, 0.0000000E+000, 1.2313561E-004
 2.6020000E+000,-1.0495126E-003, 2.4787510E-003, 5.4299755E-004, 1.1754102E-004, 1.0000000E+000, 3.7000000E+001, 5.0552165E-001, 6.6020539E-009, 0.0000000E+000, 1.2309719E-004
 2.6060000E+000,-1.0068405E-003, 2.4993866E-003, 5.5996377E-004, 1.1780232E-004, 1.0000000E+000, 3.7000000E+001, 5.0622513E-001, 6.9732857E-009, 0.0000000E+000, 1.2305817E-004
 2.6120000E+000,-9.6476611E-004, 2.5207561E-003, 5.7760140E-004, 1.1553135E-004, 1.0000000E+000, 3.7000000E+001, 5.0658496E-001, 7.1810106E-009, 0.0000000E+000, 1.2301853E-004
 2.6160000E+000,-9.2318386E-004, 2.5427659E-003, 5.9584213E-004, 1.1450775E-004, 1.0000000E+000, 3.7000000E+001, 5.0705318E-001, 7.4439833E-009, 0.0000000E+000, 1.2297840E-004
 2.6220000E+000,-8.8212720E-004, 2.5655010E-003, 6.1478478E-004, 1.2082803E-004, 1.0000000E+000, 3.7000000E+001, 5.0740078E-001, 7.6352470E-009, 0.0000000E+000, 1.2293778E-004
 2.6260000E+000,-8.4149717E-004, 2.5888623E-003, 6.3434887E-004, 1.2541052E-004, 1.0000000E+000, 3.7000000E+001, 5.0767837E-001, 7.7769783E-009, 0.0000000E+000, 1.2289681E-004
 2.6320000E+000,-8.0131611E-004, 2.6129256E-003, 6.5462714E-004, 1.2810967E-004, 1.0000000E+000, 3.7000000E+001, 5.0796579E-001, 7.9103974E-009, 0.0000000E+000, 1.2285553E-004
 2.6360000E+000,-7.6149398E-004, 2.6375885E-003, 6.7553034E-004, 1.2928837E-004, 1.0000000E+000, 3.7000000E+001, 5.0825775E-001, 8.0364601E-009, 0.0000000E+000, 1.2281407E-004
 2.6420000E+000,-7.2204356E-004, 2.6629169E-003, 6.9714357E-004, 1.2890984E-004, 1.0000000E+000, 3.7000000E+001, 5.0854295E-001, 8.1506628E-009, 0.0000000E+000, 1.2277252E-004
 2.6460000E+000,-6.8288523E-004, 2.6888081E-003, 7.1937070E-004, 1.2734507E-004, 1.0000000E+000, 3.7000000E+001, 5.0878406E-001, 8.2373904E-009, 0.0000000E+000, 1.2273098E-004
 2.6520000E+000,-6.4402374E-004, 2.7153176E-003, 7.4228597E-004, 1.2463750E-004, 1.0000000E+000, 3.7000000E+001, 5.0893031E-001, 8.2714225E-009, 0.0000000E+000, 1.2268958E-004
 2.6560000E+000,-6.0539055E-004, 2.7423451E-003, 7.6578680E-004, 1.2111705E-004, 1.0000000E+000, 3.7000000E+001, 5.0901721E-001, 8.2780064E-009, 0.0000000E+000, 1.2264842E-004
 2.6620000E+000,-5.6698362E-004, 2.7699363E-003, 7.8993103E-004, 1.1687331E-004, 1.0000000E+000, 3.7000000E+001, 5.0894179E-001, 8.2000288E-009, 0.0000000E+000, 1.2260766E-004
 2.6660000E+000,-5.2874544E-004, 2.7979953E-003, 8.1460971E-004, 1.1216418E-004, 1.0000000E+000, 3.7000000E+001, 5.0875455E-001, 8.0679205E-009, 0.0000000E+000, 1.2256737E-004
 2.6720000E+000,-4.9066815E-004, 2.8265589E-003, 8.3985752E-004, 1.0709351E-004, 1.0000000E+000, 3.7000000E+001, 5.0795816E-001, 7.6052037E-009, 0.0000000E+000, 1.2252775E-004
 2.6760000E+000,-4.5270476E-004, 2.8555374E-003, 8.6555897E-004, 1.0183558E-004, 1.0000000E+000, 3.7000000E+001, 5.0668445E-001, 6.9267397E-009, 0.0000000E+000, 1.2248883E-004
 2.6820000E+000,-4.1484223E-004, 2.8849593E-003, 8.9171773E-004, 1.0052247E-004, 1.0000000E+000, 3.6666667E+001, 5.0346279E-001, 7.0294282E-009, 0.0000000E+000, 1.2245087E-004
 2.6860000E+000,-3.7704341E-004, 2.9147425E-003, 9.1821434E-004, 1.1333053E-004, 1.0000000E+000, 3.6000000E+001, 4.9946468E-001, 8.1399849E-009, 0.0000000E+000, 1.2241384E-004
 2.6920000E+000,-3.3929063E-004, 2.9449086E-003, 9.4501480E-004, 1.2641035E-004, 1.0000000E+000, 3.6000000E+001, 5.0061361E-001, 8.8470434E-009, 0.0000000E+000, 1.2237801E-004
 2.6960000E+000,-3.0155579E-004, 2.9753837E-003, 9.7200058E-004, 1.3761462E-004, 1.0000000E+000, 3.7000000E+001, 5.0439498E-001, 5.8203942E-009, 0.0000000E+000, 1.2234335E-004
 2.7020000E+000,-2.6381712E-004, 3.0061835E-003, 9.9909623E-004, 1.4657731E-004, 1.0000000E+000, 3.7000000E+001, 5.0519263E-001, 6.1467986E-009, 0.0000000E+000, 1.2231014E-004
 2.7060000E+000,-2.2605482E-004, 3.0372433E-003, 1.0261919E-003, 1.5354657E-004, 1.0000000E+000, 3.7000000E+001, 5.0540701E-001, 6.2190558E-009, 0.0000000E+000, 1.2227829E-004
 2.7120000E+000,-1.8824353E-004, 3.0685739E-003, 1.0531711E-003, 1.5826142E-004, 1.0000000E+000, 3.7000000E+001, 5.0632641E-001, 6.6257566E-009, 0.0000000E+000, 1.2224809E-004
 2.7160000E+000,-1.5037105E-004, 3.1001199E-003, 1.0799427E-003, 1.6106608E-004, 1.0000000E+000, 3.7000000E+001, 5.0735265E-001, 7.1116580E-009, 0.0000000E+000, 1.2221943E-004
 2.7220000E+000,-1.1240882E-004, 3.1318895E-003, 1.1063541E-003, 1.6180158E-004, 1.0000000E+000, 3.7000000E+001, 5.0788393E-001, 7.3672138E-009, 0.0000000E+000, 1.2219259E-004
 2.7260000E+000,-7.4351521E-005, 3.1638365E-003, 1.1323433E-003, 1.6085203E-004, 1.0000000E+000, 3.7000000E+001, 5.0812271E-001, 7.4743009E-009, 0.0000000E+000, 1.2216742E-004
 2.7320000E+000,-3.6167596E-005, 3.1959682E-003, 1.1577311E-003, 1.5814222E-004, 1.0000000E+000, 3.7000000E+001, 5.0810499E-001, 7.4467701E-009, 0.0000000E+000, 1.2214420E-004
 2.7360000E+000, 2.1422357E-006, 3.2282476E-003, 1.1824938E-003, 1.5404745E-004, 1.0000000E+000, 3.7000000E+001, 5.0787112E-001, 7.3056483E-009, 0.0000000E+000, 1.2212272E-004
 2.7420000E+000, 4.0612622E-005, 3.2606832E-003, 1.2064379E-003, 1.4855213E-004, 1.0000000E+000, 3.7000000E+001, 5.0749004E-001, 7.0910211E-009, 0.0000000E+000, 1.2210327E-004
 2.7460000E+000, 7.9237735E-005, 3.2932469E-003, 1.2295840E-003, 1.4198925E-004, 1.0000000E+000, 3.7000000E+001, 5.0699895E-001, 6.8260843E-009, 0.0000000E+000, 1.2208560E-004
 2.7520000E+000, 1.1805576E-004, 3.3259509E-003, 1.2517377E-003, 1.3438036E-004, 1.0000000E+000, 3.7000000E+001, 5.0648225E-001, 6.5552407E-009, 0.0000000E+000, 1.2206997E-004
 2.7560000E+000, 1.5705669E-004, 3.3587751E-003, 1.2729652E-003, 1.2600039E-004, 1.0000000E+000, 3.7000000E+001, 5.0583180E-001, 6.2289540E-009, 0.0000000E+000, 1.2205611E-004
 2.7620000E+000, 1.9628304E-004, 3.3917377E-003, 1.2930841E-003, 1.1689232E-004, 1.0000000E+000, 3.7000000E+001, 5.0508273E-001, 5.8734573E-009, 0.0000000E+000, 1.2204425E-004
 2.7660000E+000, 2.3572140E-004, 3.4248255E-003, 1.3122031E-003, 1.0727140E-004, 1.0000000E+000, 3.7000000E+001, 5.0402418E-001, 5.4092700E-009, 0.0000000E+000, 1.2203411E-004
 2.7720000E+000, 2.7541973E-004, 3.4580652E-003, 1.3301620E-003, 9.7194999E-005, 1.0000000E+000, 3.6666667E+001, 5.0292714E-001, 6.5458881E-009, 0.0000000E+000, 1.2202589E-004
 2.7760000E+000, 3.1536175E-004, 3.4914488E-003, 1.3471044E-003, 8.6826265E-005, 1.0000000E+000, 3.6000000E+001, 5.0156401E-001, 8.9099491E-009, 0.0000000E+000, 1.2201927E-004
 2.7820000E+000, 3.5560207E-004, 3.5250138E-003, 1.3628996E-003, 7.6900181E-005, 1.0000000E+000, 3.6000000E+001, 5.0035012E-001, 8.1292376E-009, 0.0000000E+000, 1.2201444E-004
 2.7860000E+000, 3.9612181E-004, 3.5587555E-003, 1.3777159E-003, 7.8102177E-005, 1.0000000E+000, 3.6000000E+001, 4.9901691E-001, 7.3499901E-009, 0.0000000E+000, 1.2201109E-004
 2.7920000E+000, 4.3698350E-004, 3.5927239E-003, 1.3914554E-003, 8.4640636E-005, 1.0000000E+000, 3.6000000E+001, 4.9851187E-001, 7.0615239E-009, 0.0000000E+000, 1.2200935E-004
 2.7960000E+000, 4.7816557E-004, 3.6269156E-003, 1.4042994E-003, 9.0581172E-005, 1.0000000E+000, 3.6000000E+001, 4.9876192E-001, 7.1718806E-009, 0.0000000E+000, 1.2200892E-004
 2.8020000E+000, 5.1973975E-004, 3.6613948E-003, 1.4161839E-003, 9.5588682E-005, 1.0000000E+000, 3.6000000E+001, 4.9971350E-001, 7.6732918E-009, 0.0000000E+000, 1.2200991E-004
 2.8060000E+000, 5.6168129E-004, 3.6961567E-003, 1.4272917E-003, 9.9572413E-005, 1.0000000E+000, 3.6000000E+001, 5.0074920E-001, 8.2634068E-009, 0.0000000E+000, 1.2201205E-004
 2.8120000E+000, 6.0407237E-004, 3.7312810E-003, 1.4375904E-003, 1.0217519E-004, 1.0000000E+000, 3.6000000E+001, 5.0132875E-001, 8.6189002E-009, 0.0000000E+000, 1.2201538E-004
 2.8160000E+000, 6.4688433E-004, 3.7667594E-003, 1.4472542E-003, 1.0489717E-004, 1.0000000E+000, 3.6000000E+001, 5.0155106E-001, 8.7660405E-009, 0.0000000E+000, 1.2201966E-004
 2.8220000E+000, 6.9021080E-004, 3.8026880E-003, 1.4562796E-003, 1.1333676E-004, 1.0000000E+000, 3.6000000E+001, 5.0178749E-001, 8.9269542E-009, 0.0000000E+000, 1.2202493E-004
 2.8260000E+000, 7.3401832E-004, 3.8390525E-003, 1.4648222E-003, 1.2139996E-004, 1.0000000E+000, 3.6000000E+001, 5.0192790E-001, 9.0285208E-009, 0.0000000E+000, 1.2203124E-004
 2.8320000E+000, 7.7841283E-004, 3.8759662E-003, 1.4729046E-003, 1.2854931E-004, 1.0000000E+000, 3.6000000E+001, 5.0160786E-001, 8.8280625E-009, 0.0000000E+000, 1.2203923E-004
 2.8360000E+000, 8.2335498E-004, 3.9134069E-003, 1.4806640E-003, 1.3468172E-004, 1.0000000E+000, 3.6000000E+001, 5.0138135E-001, 8.6822203E-009, 0.0000000E+000, 1.2204781E-004
 2.8420000E+000, 8.6896374E-004, 3.9515054E-003, 1.4881396E-003, 1.3938675E-004, 1.0000000E+000, 3.6000000E+001, 5.0076151E-001, 8.2959160E-009, 0.0000000E+000, 1.2205693E-004
 2.8460000E+000, 9.1519276E-004, 3.9902300E-003, 1.4954415E-003, 1.4260375E-004, 1.0000000E+000, 3.6000000E+001, 5.0050485E-001, 8.1269235E-009, 0.0000000E+000, 1.2206646E-004
 2.8520000E+000, 9.6217456E-004, 4.0297298E-003, 1.5026271E-003, 1.4384885E-004, 1.0000000E+000, 3.6000000E+001, 5.0016501E-001, 7.9128023E-009, 0.0000000E+000, 1.2207633E-004
 2.8560000E+000, 1.0098547E-003, 4.0699618E-003, 1.5097802E-003, 1.4314457E-004, 1.0000000E+000, 3.6000000E+001, 4.9979045E-001, 7.6756019E-009, 0.0000000E+000, 1.2208642E-004
 2.8620000E+000, 1.0583798E-003, 4.1110938E-003, 1.5169711E-003, 1.3998947E-004, 1.0000000E+000, 3.6000000E+001, 4.9931374E-001, 7.3930828E-009, 0.0000000E+000, 1.2209668E-004
 2.8660000E+000, 1.1076864E-003, 4.1530705E-003, 1.5242579E-003, 1.3453680E-004, 1.0000000E+000, 3.6000000E+001, 4.9922021E-001, 7.3259147E-009, 0.0000000E+000, 1.2210699E-004
 2.8720000E+000, 1.1579355E-003, 4.1960793E-003, 1.5317220E-003, 1.2635401E-004, 1.0000000E+000, 3.6000000E+001, 4.9876713E-001, 7.0761045E-009, 0.0000000E+000, 1.2211730E-004
 2.8760000E+000, 1.2090537E-003, 4.2400513E-003, 1.5393971E-003, 1.1576243E-004, 1.0000000E+000, 3.6000000E+001, 4.9868249E-001, 7.0289843E-009, 0.0000000E+000, 1.2212752E-004
 2.8820000E+000, 1.2612174E-003, 4.2851944E-003, 1.5473739E-003, 1.0249816E-004, 1.0000000E+000, 3.6000000E+001, 4.9735598E-001, 6.4026423E-009, 0.0000000E+000, 1.2213756E-004
 2.8860000E+000, 1.3143424E-003, 4.3314254E-003, 1.5556646E-003, 8.7056320E-005, 1.0000000E+000, 3.5000000E+001, 4.9217328E-001, 8.9584378E-009, 0.0000000E+000, 1.2214740E-004
 2.8920000E+000, 1.3686211E-003, 4.3789738E-003, 1.5643680E-003, 6.9425498E-005, 1.0000000E+000, 3.6000000E+001, 4.9826699E-001, 6.8615772E-009, 0.0000000E+000, 1.2215694E-004
 2.8960000E+000, 1.4239582E-003, 4.4277411E-003, 1.5734772E-003, 5.1220800E-005, 1.0000000E+000, 3.6000000E+001, 4.9921593E-001, 7.3703912E-009, 0.0000000E+000, 1.2216614E-004
 2.9020000E+000, 1.4805628E-003, 4.4779795E-003, 1.5830987E-003, 4.7064476E-005, 1.0000000E+000, 3.6000000E+001, 4.9875639E-001, 7.1530460E-009, 0.0000000E+000, 1.2217492E-004
 2.9060000E+000, 1.5383282E-003, 4.5295749E-003, 1.5932090E-003, 5.2568552E-005, 1.0000000E+000, 3.6000000E+001, 4.9866823E-001, 7.1270743E-009, 0.0000000E+000, 1.2218328E-004
 2.9120000E+000, 1.5974812E-003, 4.5828033E-003, 1.6039219E-003, 5.9243561E-005, 1.0000000E+000, 3.6000000E+001, 4.9816559E-001, 6.8831345E-009, 0.0000000E+000, 1.2219111E-004
 2.9160000E+000, 1.6579033E-003, 4.6375342E-003, 1.6151988E-003, 6.4801079E-005, 1.0000000E+000, 3.6000000E+001, 4.9762707E-001, 6.6200535E-009, 0.0000000E+000, 1.2219843E-004
 2.9220000E+000, 1.7198406E-003, 4.6940690E-003, 1.6271605E-003, 6.9098189E-005, 1.0000000E+000, 3.6000000E+001, 4.9728498E-001, 6.4456924E-009, 0.0000000E+000, 1.2220514E-004
 2.9260000E+000, 1.7831619E-003, 4.7522601E-003, 1.6397550E-003, 7.7203880E-005, 1.0000000E+000, 3.6000000E+001, 4.9708335E-001, 6.3289539E-009, 0.0000000E+000, 1.2221127E-004
 2.9320000E+000, 1.8481339E-003, 4.8124357E-003, 1.6531095E-003, 8.9988796E-005, 1.0000000E+000, 3.6000000E+001, 4.9718433E-001, 6.3404284E-009, 0.0000000E+000, 1.2221670E-004
 2.9360000E+000, 1.9146123E-003, 4.8744302E-003, 1.6671595E-003, 1.0141049E-004, 1.0000000E+000, 3.6000000E+001, 4.9720914E-001, 6.3086733E-009, 0.0000000E+000, 1.2222151E-004
 2.9420000E+000, 1.9828857E-003, 4.9386006E-003, 1.6820379E-003, 1.1097235E-004, 1.0000000E+000, 3.6000000E+001, 4.9758491E-001, 6.4320275E-009, 0.0000000E+000, 1.2222556E-004
 2.9460000E+000, 2.0527959E-003, 5.0047624E-003, 1.6976688E-003, 1.1869514E-004, 1.0000000E+000, 3.6000000E+001, 4.9787856E-001, 6.5164001E-009, 0.0000000E+000, 1.2222894E-004
 2.9520000E+000, 2.1246550E-003, 5.0733032E-003, 1.7141901E-003, 1.2415121E-004, 1.0000000E+000, 3.6000000E+001, 4.9825952E-001, 6.6449423E-009, 0.0000000E+000, 1.2223151E-004
 2.9560000E+000, 2.1982898E-003, 5.1440185E-003, 1.7315157E-003, 1.2754806E-004, 1.0000000E+000, 3.6000000E+001, 4.9897897E-001, 6.9468610E-009, 0.0000000E+000, 1.2223338E-004
 2.9620000E+000, 2.2740372E-003, 5.2173290E-003, 1.7497884E-003, 1.2859264E-004, 1.0000000E+000, 3.6000000E+001, 4.9912021E-001, 6.9738033E-009, 0.0000000E+000, 1.2223441E-004
 2.9660000E+000, 2.3517081E-003, 5.2930095E-003, 1.7689132E-003, 1.2764937E-004, 1.0000000E+000, 3.6000000E+001, 4.9981294E-001, 7.2935200E-009, 0.0000000E+000, 1.2223471E-004
 2.9720000E+000, 2.4316660E-003, 5.3715158E-003, 1.7890379E-003, 1.2459411E-004, 1.0000000E+000, 3.6000000E+001, 4.9982883E-001, 7.2733732E-009, 0.0000000E+000, 1.2223415E-004
 2.9760000E+000, 2.5137047E-003, 5.4526011E-003, 1.8100602E-003, 1.1988655E-004, 1.0000000E+000, 3.6000000E+001, 5.0015611E-001, 7.4245123E-009, 0.0000000E+000, 1.2223283E-004
 2.9820000E+000, 2.5982157E-003, 5.5367595E-003, 1.8321339E-003, 1.1356990E-004, 1.0000000E+000, 3.6000000E+001, 5.0030069E-001, 7.4861878E-009, 0.0000000E+000, 1.2223065E-004
 2.9860000E+000, 2.6849749E-003, 5.6237213E-003, 1.8551504E-003, 1.0612209E-004, 1.0000000E+000, 3.6000000E+001, 5.0040587E-001, 7.5292603E-009, 0.0000000E+000, 1.2222771E-004
 2.9920000E+000, 2.7744034E-003, 5.7140225E-003, 1.8792711E-003, 9.7721692E-005, 1.0000000E+000, 3.6000000E+001, 5.0051143E-001, 7.5721824E-009, 0.0000000E+000, 1.2222389E-004
 2.9960000E+000, 2.8662580E-003, 5.8073689E-003, 1.9043821E-003, 8.8791436E-005, 1.0000000E+000, 3.6000000E+001, 5.0064581E-001, 7.6290024E-009, 0.0000000E+000, 1.2221931E-004
 3.0020000E+000, 2.9609918E-003, 5.9043422E-003, 1.9306531E-003, 9.0714646E-005, 1.0000000E+000, 3.6000000E+001, 5.0078243E-001, 7.6841403E-009, 0.0000000E+000, 1.2221386E-004
 3.0060000E+000, 3.0583410E-003, 6.0046226E-003, 1.9579652E-003, 1.0040667E-004, 1.0000000E+000, 3.6000000E+001, 5.0081787E-001, 7.6792581E-009, 0.0000000E+000, 1.2220766E-004
 3.0120000E+000, 3.1587925E-003, 6.1088414E-003, 1.9864973E-003, 1.1019327E-004, 1.0000000E+000, 3.6000000E+001, 5.0094206E-001, 7.7222275E-009, 0.0000000E+000, 1.2220061E-004
 3.0160000E+000, 3.2620607E-003, 6.2166512E-003, 2.0161245E-003, 1.1974352E-004, 1.0000000E+000, 3.6000000E+001, 5.0090381E-001, 7.6730476E-009, 0.0000000E+000, 1.2219281E-004
 3.0220000E+000, 3.3686683E-003, 6.3287374E-003, 2.0470351E-003, 1.2859305E-004, 1.0000000E+000, 3.6000000E+001, 5.0094410E-001, 7.6708031E-009, 0.0000000E+000, 1.2218417E-004
 3.0260000E+000, 3.4783063E-003, 6.4447226E-003, 2.0790968E-003, 1.3641145E-004, 1.0000000E+000, 3.6000000E+001, 5.0093841E-001, 7.6460982E-009, 0.0000000E+000, 1.2217482E-004
 3.0320000E+000, 3.5915349E-003, 6.5653511E-003, 2.1125063E-003, 1.4254510E-004, 1.0000000E+000, 3.6000000E+001, 5.0089924E-001, 7.6088259E-009, 0.0000000E+000, 1.2216465E-004
 3.0360000E+000, 3.7080199E-003, 6.6902131E-003, 2.1471229E-003, 1.4676177E-004, 1.0000000E+000, 3.6000000E+001, 5.0073076E-001, 7.5064407E-009, 0.0000000E+000, 1.2215378E-004
 3.0420000E+000, 3.8283607E-003, 6.8201165E-003, 2.1831504E-003, 1.4831597E-004, 1.0000000E+000, 3.6000000E+001, 5.0065426E-001, 7.4585511E-009, 0.0000000E+000, 1.2214213E-004
 3.0460000E+000, 3.9521956E-003, 6.9546159E-003, 2.2204391E-003, 1.4718527E-004, 1.0000000E+000, 3.6000000E+001, 5.0067968E-001, 7.4665666E-009, 0.0000000E+000, 1.2212982E-004
 3.0520000E+000, 4.0801645E-003, 7.0945885E-003, 2.2591988E-003, 1.4268780E-004, 1.0000000E+000, 3.6000000E+001, 5.0032041E-001, 7.2691028E-009, 0.0000000E+000, 1.2211676E-004
 3.0560000E+000, 4.2118762E-003, 7.2395504E-003, 2.2992711E-003, 1.3509658E-004, 1.0000000E+000, 3.6000000E+001, 5.0038865E-001, 7.2932775E-009, 0.0000000E+000, 1.2210306E-004
 3.0620000E+000, 4.3480114E-003, 7.3904534E-003, 2.3408720E-003, 1.2396546E-004, 1.0000000E+000, 3.6000000E+001, 5.0009662E-001, 7.1224325E-009, 0.0000000E+000, 1.2208870E-004
 3.0660000E+000, 4.4881472E-003, 7.5467725E-003, 2.3838316E-003, 1.0987776E-004, 1.0000000E+000, 3.6000000E+001, 5.0000930E-001, 7.0495933E-009, 0.0000000E+000, 1.2207414E-004
 3.0720000E+000, 4.6330056E-003, 7.7095407E-003, 2.4283801E-003, 9.2751402E-005, 1.0000000E+000, 3.6000000E+001, 4.9986887E-001, 6.9401989E-009, 0.0000000E+000, 1.2205909E-004
 3.0760000E+000, 4.7821292E-003, 7.8781884E-003, 2.4743413E-003, 7.7970859E-005, 1.0000000E+000, 3.6000000E+001, 4.9998283E-001, 6.9490769E-009, 0.0000000E+000, 1.2204346E-004
 3.0820000E+000, 4.9362810E-003, 8.0538377E-003, 2.5219469E-003, 8.1108368E-005, 1.0000000E+000, 3.6000000E+001, 4.9979462E-001, 6.7982400E-009, 0.0000000E+000, 1.2202720E-004
 3.0860000E+000, 5.0949672E-003, 8.2358710E-003, 2.5710183E-003, 8.3477497E-005, 1.0000000E+000, 3.6000000E+001, 5.0000702E-001, 6.8387467E-009, 0.0000000E+000, 1.2201040E-004
 3.0920000E+000, 5.2589902E-003, 8.4255078E-003, 2.6217969E-003, 8.5101813E-005, 1.0000000E+000, 3.6000000E+001, 5.0001741E-001, 6.7729660E-009, 0.0000000E+000, 1.2199302E-004
 3.0960000E+000, 5.4278179E-003, 8.6220781E-003, 2.6740978E-003, 8.8852072E-005, 1.0000000E+000, 3.6000000E+001, 5.0027903E-001, 6.8281114E-009, 0.0000000E+000, 1.2197515E-004
 3.1020000E+000, 5.6022903E-003, 8.8269077E-003, 2.7281709E-003, 9.1542929E-005, 1.0000000E+000, 3.6000000E+001, 5.0042239E-001, 6.8223954E-009, 0.0000000E+000, 1.2195673E-004
 3.1060000E+000, 5.7818352E-003, 9.0392694E-003, 2.7838223E-003, 9.2481837E-005, 1.0000000E+000, 3.6000000E+001, 5.0063625E-001, 6.8524749E-009, 0.0000000E+000, 1.2193784E-004
 3.1120000E+000, 5.9673275E-003, 9.2606037E-003, 2.8413071E-003, 9.1435607E-005, 1.0000000E+000, 3.6000000E+001, 5.0102177E-001, 6.9701507E-009, 0.0000000E+000, 1.2191844E-004
 3.1160000E+000, 6.1581533E-003, 9.4901201E-003, 2.9004188E-003, 9.0450624E-005, 1.0000000E+000, 3.6000000E+001, 5.0146005E-001, 7.1196364E-009, 0.0000000E+000, 1.2189860E-004
 3.1220000E+000, 6.3552187E-003, 9.7293813E-003, 2.9614105E-003, 1.0081294E-004, 1.0000000E+000, 3.6000000E+001, 5.0213158E-001, 7.3998324E-009, 0.0000000E+000, 1.2187827E-004
 3.1260000E+000, 6.5578668E-003, 9.9775261E-003, 3.0240591E-003, 1.1021366E-004, 1.0000000E+000, 3.6000000E+001, 5.0266259E-001, 7.6190884E-009, 0.0000000E+000, 1.2185754E-004
 3.1320000E+000, 6.7670300E-003, 1.0236246E-002, 3.0886060E-003, 1.1657458E-004, 1.0000000E+000, 3.6000000E+001, 5.0323982E-001, 7.8775526E-009, 0.0000000E+000, 1.2183634E-004
 3.1360000E+000, 6.9820070E-003, 1.0504601E-002, 3.1548085E-003, 1.2039890E-004, 1.0000000E+000, 3.6000000E+001, 5.0369226E-001, 8.0798907E-009, 0.0000000E+000, 1.2181474E-004
 3.1420000E+000, 7.2037502E-003, 1.0784415E-002, 3.2228842E-003, 1.2182522E-004, 1.0000000E+000, 3.6000000E+001, 5.0458807E-001, 8.5702105E-009, 0.0000000E+000, 1.2179269E-004
 3.1460000E+000, 7.4315132E-003, 1.1074659E-002, 3.2925702E-003, 1.2406970E-004, 1.0000000E+000, 3.6000000E+001, 5.0513483E-001, 8.8693379E-009, 0.0000000E+000, 1.2177025E-004
